fecha,positivoACOMAYO,positivo_rapidaACOMAYO,positivo_molecularACOMAYO,muestraACOMAYO,muestra_rapidaACOMAYO,muestra_molecularACOMAYO,sintomaticosACOMAYO,defuncionesACOMAYO,inicioACOMAYO,inicio_molecularACOMAYO,inicio_rapidaACOMAYO,recuperadoACOMAYO,positivoANTA,positivo_rapidaANTA,positivo_molecularANTA,muestraANTA,muestra_rapidaANTA,muestra_molecularANTA,sintomaticosANTA,defuncionesANTA,inicioANTA,inicio_molecularANTA,inicio_rapidaANTA,recuperadoANTA,positivoCALCA,positivo_rapidaCALCA,positivo_molecularCALCA,muestraCALCA,muestra_rapidaCALCA,muestra_molecularCALCA,sintomaticosCALCA,defuncionesCALCA,inicioCALCA,inicio_molecularCALCA,inicio_rapidaCALCA,recuperadoCALCA,positivoCANAS,positivo_rapidaCANAS,positivo_molecularCANAS,muestraCANAS,muestra_rapidaCANAS,muestra_molecularCANAS,sintomaticosCANAS,defuncionesCANAS,inicioCANAS,inicio_molecularCANAS,inicio_rapidaCANAS,recuperadoCANAS,positivoCANCHIS,positivo_rapidaCANCHIS,positivo_molecularCANCHIS,muestraCANCHIS,muestra_rapidaCANCHIS,muestra_molecularCANCHIS,sintomaticosCANCHIS,defuncionesCANCHIS,inicioCANCHIS,inicio_molecularCANCHIS,inicio_rapidaCANCHIS,recuperadoCANCHIS,positivoCHUMBIVILCAS,positivo_rapidaCHUMBIVILCAS,positivo_molecularCHUMBIVILCAS,muestraCHUMBIVILCAS,muestra_rapidaCHUMBIVILCAS,muestra_molecularCHUMBIVILCAS,sintomaticosCHUMBIVILCAS,defuncionesCHUMBIVILCAS,inicioCHUMBIVILCAS,inicio_molecularCHUMBIVILCAS,inicio_rapidaCHUMBIVILCAS,recuperadoCHUMBIVILCAS,positivoCUSCO,positivo_rapidaCUSCO,positivo_molecularCUSCO,muestraCUSCO,muestra_rapidaCUSCO,muestra_molecularCUSCO,sintomaticosCUSCO,defuncionesCUSCO,inicioCUSCO,inicio_molecularCUSCO,inicio_rapidaCUSCO,recuperadoCUSCO,positivoESPINAR,positivo_rapidaESPINAR,positivo_molecularESPINAR,muestraESPINAR,muestra_rapidaESPINAR,muestra_molecularESPINAR,sintomaticosESPINAR,defuncionesESPINAR,inicioESPINAR,inicio_molecularESPINAR,inicio_rapidaESPINAR,recuperadoESPINAR,positivoLACONVENCION,positivo_rapidaLACONVENCION,positivo_molecularLACONVENCION,muestraLACONVENCION,muestra_rapidaLACONVENCION,muestra_molecularLACONVENCION,sintomaticosLACONVENCION,defuncionesLACONVENCION,inicioLACONVENCION,inicio_molecularLACONVENCION,inicio_rapidaLACONVENCION,recuperadoLACONVENCION,positivoOTRO,positivo_rapidaOTRO,positivo_molecularOTRO,muestraOTRO,muestra_rapidaOTRO,muestra_molecularOTRO,sintomaticosOTRO,defuncionesOTRO,inicioOTRO,inicio_molecularOTRO,inicio_rapidaOTRO,recuperadoOTRO,positivoPARURO,positivo_rapidaPARURO,positivo_molecularPARURO,muestraPARURO,muestra_rapidaPARURO,muestra_molecularPARURO,sintomaticosPARURO,defuncionesPARURO,inicioPARURO,inicio_molecularPARURO,inicio_rapidaPARURO,recuperadoPARURO,positivoPAUCARTAMBO,positivo_rapidaPAUCARTAMBO,positivo_molecularPAUCARTAMBO,muestraPAUCARTAMBO,muestra_rapidaPAUCARTAMBO,muestra_molecularPAUCARTAMBO,sintomaticosPAUCARTAMBO,defuncionesPAUCARTAMBO,inicioPAUCARTAMBO,inicio_molecularPAUCARTAMBO,inicio_rapidaPAUCARTAMBO,recuperadoPAUCARTAMBO,positivoQUISPICANCHI,positivo_rapidaQUISPICANCHI,positivo_molecularQUISPICANCHI,muestraQUISPICANCHI,muestra_rapidaQUISPICANCHI,muestra_molecularQUISPICANCHI,sintomaticosQUISPICANCHI,defuncionesQUISPICANCHI,inicioQUISPICANCHI,inicio_molecularQUISPICANCHI,inicio_rapidaQUISPICANCHI,recuperadoQUISPICANCHI,positivoURUBAMBA,positivo_rapidaURUBAMBA,positivo_molecularURUBAMBA,muestraURUBAMBA,muestra_rapidaURUBAMBA,muestra_molecularURUBAMBA,sintomaticosURUBAMBA,defuncionesURUBAMBA,inicioURUBAMBA,inicio_molecularURUBAMBA,inicio_rapidaURUBAMBA,recuperadoURUBAMBA
2020-09-11,4,4,0,24,0,0,0,0,4,4,4,3,8,7,1,59,0,5,1,0,0,0,0,18,18,18,0,134,0,1,0,0,0,0,0,10,4,4,0,19,0,0,0,0,1,0,0,4,30,30,0,166,0,0,1,0,3,2,2,57,2,2,0,28,0,1,0,0,,,,14,487,473,14,2329,0,75,66,8,17,9,9,587,30,30,0,148,0,0,0,0,2,1,1,18,49,46,3,415,0,28,6,1,6,1,1,111,17,17,0,70,0,0,0,0,0,0,0,15,2,2,0,25,0,0,0,0,,,,5,10,10,0,32,0,0,1,0,2,0,0,3,22,21,1,133,0,2,1,0,0,0,0,33,54,53,1,246,0,1,1,0,,,,28
2020-09-12,2,2,0,12,0,1,0,1,2,1,1,1,19,19,0,68,0,0,0,0,0,0,0,10,15,15,0,139,0,2,0,0,1,1,1,3,3,3,0,12,0,0,0,0,0,0,0,2,26,23,3,92,0,7,7,0,2,0,0,38,5,5,0,64,0,0,1,0,,,,5,282,269,13,1579,0,58,43,7,13,7,7,399,5,5,0,77,0,0,0,0,0,0,0,9,56,56,0,335,0,1,18,1,13,6,6,51,12,12,0,50,0,0,3,0,1,0,0,13,1,1,0,12,0,0,0,0,1,0,0,3,5,5,0,23,0,0,1,0,1,0,0,2,17,16,1,92,0,4,1,0,0,0,0,20,42,42,0,186,0,4,0,0,0,0,0,12
2020-09-13,2,2,0,15,0,0,0,0,3,3,3,1,6,6,0,32,0,0,0,0,0,0,0,1,4,4,0,45,0,0,0,0,1,0,0,1,2,2,0,4,0,0,0,0,1,0,0,,5,5,0,32,0,0,1,0,1,1,1,13,2,2,0,10,0,0,0,0,1,0,0,6,143,143,0,515,0,0,11,4,11,5,5,65,1,1,0,22,0,0,0,0,1,0,0,1,10,10,0,111,0,0,1,0,11,3,3,10,7,7,0,22,0,0,4,0,1,0,0,5,3,3,0,13,0,0,2,0,,,,,0,0,0,3,0,0,0,0,0,0,0,1,22,22,0,38,0,0,1,0,0,0,0,7,1,1,0,13,0,0,0,0,,,,6
2020-09-14,6,5,1,75,0,2,1,0,0,0,0,2,14,11,3,79,0,3,5,0,1,1,1,118,21,20,1,104,0,7,1,0,0,0,0,66,10,10,0,57,0,0,0,0,1,0,0,2,40,40,0,166,0,0,4,0,0,0,0,45,12,12,0,46,0,0,0,0,1,0,0,44,436,414,22,2112,0,79,50,9,13,7,7,638,28,28,0,250,0,0,1,0,2,0,0,26,75,63,12,560,0,97,26,0,11,2,2,61,11,11,0,83,0,0,0,0,0,0,0,33,3,3,0,32,0,0,1,0,1,0,0,,8,8,0,44,0,0,1,0,0,0,0,15,19,18,1,165,0,6,2,0,2,1,1,67,27,25,2,152,0,2,2,0,0,0,0,99
2020-09-15,9,9,0,72,0,1,0,0,4,2,2,5,15,15,0,91,0,2,3,0,2,1,1,16,4,4,0,63,0,0,0,0,0,0,0,6,2,2,0,19,0,1,0,0,1,1,1,3,37,36,1,156,0,7,4,0,1,0,0,91,9,9,0,105,0,0,0,0,1,0,0,11,304,297,7,1744,0,103,38,7,21,8,8,927,82,82,0,406,0,0,1,0,1,0,0,18,38,37,1,444,0,3,11,0,16,1,1,41,15,15,0,110,0,0,0,0,1,0,0,30,5,5,0,25,0,1,0,0,0,0,0,5,22,21,1,165,0,1,1,0,2,0,0,7,16,15,1,110,0,3,1,0,1,1,1,46,9,9,0,75,0,0,1,0,0,0,0,33
2020-09-16,14,14,0,72,0,0,2,0,0,0,0,9,11,11,0,104,0,1,1,1,1,1,1,17,10,10,0,116,0,0,2,0,0,0,0,12,3,3,0,34,0,0,1,0,1,0,0,8,37,37,0,163,0,0,0,0,0,0,0,35,9,9,0,46,0,0,1,0,,,,17,283,269,14,1759,0,99,35,1,8,7,7,633,40,40,0,309,0,1,1,0,2,1,1,9,50,50,0,412,0,1,7,0,10,3,3,61,8,8,0,65,0,0,0,0,0,0,0,28,0,0,0,22,0,0,0,0,,,,5,5,5,0,33,0,0,0,0,0,0,0,6,10,10,0,121,0,1,0,1,0,0,0,24,37,36,1,249,0,1,3,0,1,0,0,22
2020-09-17,14,14,0,67,0,1,0,0,1,1,1,7,13,13,0,70,0,0,0,1,0,0,0,16,5,5,0,89,0,0,0,0,,,,9,0,0,0,30,0,0,0,0,0,0,0,4,19,18,1,104,0,7,3,0,3,0,0,32,5,5,0,26,0,0,1,0,,,,2,192,190,2,1180,0,36,19,5,19,10,10,486,41,36,5,359,0,25,4,0,,,,25,55,49,6,283,0,25,12,0,6,1,1,47,15,15,0,57,0,0,2,0,,,,12,1,1,0,18,0,0,0,0,0,0,0,14,3,2,1,58,0,32,1,0,,,,7,9,9,0,106,0,3,0,1,0,0,0,32,3,3,0,32,0,1,0,0,0,0,0,25
2020-09-18,3,3,0,15,0,0,0,0,0,0,0,4,13,13,0,88,0,3,0,0,1,1,1,8,8,8,0,77,0,0,0,0,2,2,2,18,2,2,0,12,0,0,0,0,,,,4,19,19,0,99,0,0,0,0,1,0,0,38,17,17,0,46,0,0,1,0,2,0,0,5,191,179,12,1454,0,113,19,3,18,8,8,531,14,14,0,190,0,31,1,0,0,0,0,29,40,32,8,254,0,20,12,2,12,3,3,62,3,3,0,43,0,0,1,0,0,0,0,15,5,5,0,23,0,1,0,0,,,,,3,3,0,29,0,1,0,0,1,0,0,10,17,17,0,104,0,5,2,0,1,0,0,28,11,11,0,82,0,1,0,0,0,0,0,52
2020-09-19,13,11,2,97,0,80,4,0,0,0,0,2,6,5,1,37,0,2,0,0,1,0,0,20,11,11,0,94,0,1,0,0,1,0,0,15,4,4,0,34,0,18,1,0,1,0,0,3,20,20,0,109,0,2,2,0,0,0,0,25,2,2,0,21,0,0,0,0,0,0,0,7,158,150,8,1161,0,83,17,1,16,10,10,308,12,12,0,94,0,1,1,0,,,,6,29,28,1,259,0,5,12,0,10,2,2,60,5,5,0,26,0,0,2,0,1,0,0,12,2,2,0,12,0,2,0,0,1,0,0,1,2,2,0,22,0,4,2,0,0,0,0,3,7,7,0,84,0,0,1,1,1,0,0,15,12,12,0,61,0,1,0,0,0,0,0,36
2020-09-20,0,0,0,6,0,0,0,0,1,1,1,2,3,3,0,8,0,0,0,0,1,1,1,6,3,3,0,15,0,0,0,0,0,0,0,4,1,1,0,3,0,0,0,0,0,0,0,1,1,1,0,22,0,0,0,0,2,0,0,4,0,0,0,6,0,0,0,0,,,,5,30,30,0,141,0,0,1,3,32,14,14,133,3,3,0,13,0,0,0,0,2,0,0,1,11,11,0,137,0,0,1,2,17,3,3,8,4,4,0,12,0,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,,,,,5,5,0,28,0,0,0,0,0,0,0,19,1,1,0,8,0,0,0,0,1,0,0,2
2020-09-21,16,4,12,85,0,67,12,0,,,,4,9,9,0,66,0,1,2,0,0,0,0,51,6,6,0,78,0,0,0,0,0,0,0,43,11,3,8,137,0,124,3,0,,,,10,44,43,1,175,0,3,1,0,1,0,0,40,11,11,0,39,0,3,0,0,,,,25,194,190,4,1369,0,20,15,4,13,9,9,453,11,11,0,146,0,0,0,0,0,0,0,27,47,47,0,262,0,0,5,0,11,4,4,77,11,11,0,53,0,0,2,0,1,0,0,16,1,1,0,29,0,1,0,0,,,,3,7,7,0,35,0,0,0,0,1,0,0,9,57,57,0,295,0,1,11,0,1,0,0,32,22,22,0,79,0,0,0,0,1,0,0,48
2020-09-22,0,0,0,10,0,0,0,1,,,,8,38,36,2,138,0,5,2,1,0,0,0,18,5,5,0,59,0,3,0,0,,,,5,4,4,0,47,0,4,0,0,,,,1,34,32,2,151,0,2,2,0,1,0,0,36,2,2,0,38,0,0,0,0,1,0,0,9,201,181,20,1351,0,208,32,0,7,3,3,397,19,19,0,136,0,0,0,0,0,0,0,76,27,25,2,275,0,7,6,1,6,2,2,33,4,4,0,39,0,0,0,0,1,0,0,16,4,4,0,24,0,0,0,0,0,0,0,6,5,5,0,21,0,0,2,0,1,0,0,17,14,14,0,87,0,2,0,1,0,0,0,32,11,11,0,75,0,1,0,0,1,0,0,18
2020-09-23,3,3,0,20,0,0,0,0,0,0,0,14,35,34,1,279,0,3,1,0,,,,20,11,10,1,66,0,2,1,0,0,0,0,9,2,2,0,20,0,0,0,0,,,,5,47,45,2,223,0,5,3,0,0,0,0,41,7,7,0,43,0,0,1,0,,,,13,238,226,12,1573,0,139,19,4,11,10,10,327,18,18,0,180,0,0,2,0,,,,36,31,25,6,218,0,12,8,0,5,2,2,61,8,8,0,62,0,0,1,0,2,0,0,9,5,5,0,20,0,0,0,0,,,,3,2,2,0,17,0,2,1,0,0,0,0,5,20,19,1,122,0,10,2,0,1,0,0,14,8,8,0,58,0,0,1,0,,,,37
2020-09-24,3,2,1,11,0,2,1,0,,,,13,38,38,0,192,0,2,0,1,0,0,0,16,6,6,0,50,0,1,0,0,,,,4,2,2,0,16,0,0,1,0,,,,2,20,20,0,81,0,0,1,0,,,,23,4,4,0,49,0,0,0,0,1,0,0,5,253,239,14,1511,0,99,34,6,12,8,8,233,16,16,0,121,0,0,1,0,,,,32,33,25,8,239,0,25,13,1,11,9,9,57,11,11,0,52,0,0,2,0,1,0,0,14,5,5,0,14,0,2,1,0,,,,1,2,2,0,15,0,2,0,0,0,0,0,2,10,10,0,73,0,2,0,0,0,0,0,10,11,11,0,40,0,0,1,0,0,0,0,5
2020-09-25,4,4,0,16,0,0,0,0,0,0,0,2,12,11,1,87,0,8,1,0,1,1,1,13,11,11,0,72,0,2,0,0,0,0,0,9,3,3,0,15,0,1,0,0,,,,2,21,21,0,123,0,5,1,2,1,0,0,22,6,6,0,34,0,0,0,0,,,,17,284,270,14,2047,0,90,27,3,14,7,7,203,14,14,0,103,0,0,0,0,1,0,0,17,54,49,5,284,0,24,14,1,3,1,1,37,16,16,0,71,0,0,5,0,0,0,0,5,3,3,0,34,0,2,0,0,0,0,0,6,2,2,0,75,0,0,0,0,1,0,0,3,7,7,0,145,0,7,0,0,0,0,0,16,13,13,0,60,0,0,1,0,2,0,0,15
2020-09-26,3,3,0,14,0,0,0,0,,,,6,6,6,0,42,0,1,0,0,3,2,2,7,4,4,0,38,0,0,0,0,,,,13,4,4,0,14,0,0,0,0,,,,5,15,15,0,142,0,1,1,1,0,0,0,26,5,5,0,22,0,0,1,0,,,,2,149,144,5,1194,0,57,13,4,6,3,3,162,12,12,0,101,0,0,1,1,,,,10,40,40,0,357,0,3,13,0,5,5,5,29,22,22,0,102,0,0,2,0,0,0,0,5,0,0,0,13,0,0,0,1,1,0,0,2,1,1,0,9,0,0,0,0,0,0,0,4,26,26,0,149,0,0,1,0,0,0,0,9,7,7,0,56,0,0,0,0,1,0,0,16
2020-09-27,0,0,0,8,0,0,0,0,0,0,0,,2,2,0,9,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,,,,3,0,0,0,6,0,0,0,0,,,,2,2,2,0,19,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,,,,,21,21,0,227,0,0,2,1,7,5,5,39,1,1,0,17,0,0,0,0,,,,3,9,9,0,52,0,0,0,0,6,2,2,12,1,1,0,10,0,0,0,0,,,,5,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,4,4,0,11,0,0,0,0,0,0,0,7,1,1,0,9,0,0,0,0,,,,1
2020-09-28,1,1,0,28,0,0,0,1,0,0,0,6,2,2,0,73,0,2,1,0,0,0,0,11,8,7,1,59,0,1,1,0,0,0,0,8,2,2,0,11,0,0,0,0,,,,3,35,35,0,262,0,0,0,0,1,0,0,46,1,1,0,14,0,0,0,0,1,0,0,9,179,169,10,1358,0,48,18,4,7,4,4,213,29,29,0,190,0,0,0,0,0,0,0,12,45,39,6,528,0,16,21,1,3,0,0,63,7,7,0,45,0,0,0,0,,,,11,1,0,1,19,0,3,0,0,0,0,0,1,2,2,0,20,0,2,1,0,0,0,0,7,9,9,0,123,0,5,0,0,,,,57,6,6,0,54,0,0,0,0,,,,24
2020-09-29,4,4,0,26,0,2,1,0,1,0,0,1,13,13,0,102,0,2,1,0,,,,24,8,8,0,41,0,1,0,1,,,,5,0,0,0,12,0,0,0,0,,,,5,16,16,0,188,0,0,0,0,1,0,0,35,2,2,0,43,0,0,0,0,,,,3,360,346,14,1837,0,103,29,2,6,2,2,193,17,17,0,144,0,0,0,0,,,,24,64,63,1,275,0,2,26,1,1,1,1,29,15,15,0,50,0,0,1,0,2,0,0,5,3,3,0,21,0,1,1,0,,,,4,6,6,0,29,0,5,3,0,1,0,0,11,22,20,2,123,0,3,1,0,0,0,0,16,3,3,0,43,0,1,0,0,,,,12
2020-09-30,4,4,0,27,0,0,0,0,,,,5,26,25,1,158,0,3,1,0,1,1,1,33,2,2,0,87,0,0,0,0,0,0,0,10,9,9,0,69,0,0,0,0,0,0,0,2,33,33,0,178,0,0,1,0,2,1,1,44,2,2,0,28,0,0,0,0,1,0,0,4,281,275,6,1716,0,64,13,3,8,5,5,238,12,12,0,120,0,0,0,0,,,,18,52,43,9,306,0,42,14,0,5,2,2,28,8,8,0,63,0,0,0,0,1,0,0,9,3,3,0,19,0,0,0,0,1,0,0,5,1,1,0,22,0,1,0,0,1,0,0,,14,12,2,118,0,3,0,0,,,,18,11,11,0,62,0,0,0,0,0,0,0,11
2020-10-01,14,14,0,43,0,0,1,0,,,,4,11,11,0,99,0,2,0,0,0,0,0,40,8,8,0,114,0,1,0,1,0,0,0,8,9,9,0,22,0,0,1,0,1,0,0,2,31,31,0,131,0,2,0,0,1,0,0,19,7,7,0,45,0,0,1,0,8,0,0,4,280,275,5,1643,0,85,16,3,19,9,9,226,8,8,0,98,0,0,1,0,3,0,0,24,46,40,6,366,0,42,8,1,8,0,0,32,10,10,0,57,0,0,4,0,1,0,0,12,4,4,0,20,0,0,0,0,0,0,0,5,2,2,0,19,0,1,1,1,,,,3,8,8,0,98,0,3,0,0,0,0,0,11,21,21,0,104,0,0,0,0,0,0,0,10
2020-10-02,7,7,0,22,0,0,0,0,0,0,0,5,22,20,2,116,0,11,1,0,1,1,1,8,5,5,0,62,0,1,0,0,0,0,0,9,6,6,0,67,0,0,1,0,0,0,0,3,27,27,0,143,0,0,0,0,0,0,0,16,5,5,0,54,0,0,0,0,4,0,0,5,282,274,8,1447,0,86,17,3,11,4,4,275,8,8,0,168,0,0,0,0,,,,14,20,20,0,216,0,2,5,1,9,1,1,55,7,7,0,35,0,0,1,0,0,0,0,16,2,2,0,8,0,0,0,0,1,0,0,4,1,1,0,23,0,0,0,0,,,,3,3,3,0,50,0,0,0,0,1,0,0,9,19,19,0,101,0,0,2,0,0,0,0,14
2020-10-03,0,0,0,14,0,8,0,0,,,,10,8,8,0,51,0,3,0,0,1,0,0,7,5,5,0,37,0,1,0,0,0,0,0,4,5,5,0,16,0,0,0,0,0,0,0,4,22,21,1,88,0,2,2,0,1,0,0,17,7,7,0,112,0,0,0,0,1,0,0,4,285,283,2,1446,0,48,7,1,7,4,4,154,14,14,0,129,0,0,0,0,,,,13,28,28,0,183,0,0,10,1,2,0,0,37,6,6,0,25,0,0,0,0,1,0,0,24,1,1,0,9,0,0,0,0,0,0,0,,3,3,0,6,0,0,1,0,2,0,0,,8,8,0,68,0,1,1,0,1,0,0,25,14,14,0,59,0,3,0,0,2,0,0,7
2020-10-04,1,1,0,1,0,0,0,0,,,,,0,0,0,13,0,0,0,0,0,0,0,2,2,2,0,10,0,0,0,0,0,0,0,,0,0,0,5,0,0,0,0,0,0,0,,2,2,0,15,0,0,0,0,1,0,0,2,1,1,0,15,0,0,0,0,,,,,68,68,0,328,0,0,4,1,2,0,0,25,0,0,0,18,0,0,0,0,,,,1,17,17,0,57,0,0,3,0,1,1,1,9,3,3,0,7,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,,,,,0,0,0,3,0,0,0,0,1,0,0,,4,4,0,17,0,0,0,0,0,0,0,5,2,2,0,15,0,0,0,0,2,0,0,1
2020-10-05,5,5,0,19,0,0,0,0,,,,13,3,3,0,57,0,0,0,0,0,0,0,4,30,30,0,159,0,4,0,0,,,,6,0,0,0,15,0,0,0,0,0,0,0,10,16,16,0,103,0,0,2,0,0,0,0,40,5,5,0,45,0,0,0,0,2,0,0,3,158,154,4,1039,0,63,14,2,9,3,3,181,16,16,0,160,0,0,0,0,,,,25,36,33,3,235,0,21,5,0,7,1,1,39,6,6,0,27,0,0,1,0,1,0,0,5,1,1,0,10,0,0,0,0,1,0,0,,5,5,0,15,0,0,1,0,1,0,0,2,7,7,0,71,0,2,0,1,0,0,0,12,8,8,0,54,0,0,0,0,0,0,0,10
2020-10-06,2,2,0,14,0,0,0,0,,,,3,5,4,1,62,0,7,1,0,0,0,0,31,10,10,0,76,0,2,0,0,0,0,0,8,0,0,0,18,0,0,0,0,,,,,21,21,0,138,0,0,0,1,1,1,1,20,3,3,0,78,0,0,0,0,,,,2,129,109,20,912,0,69,22,2,3,0,0,351,9,9,0,66,0,0,0,0,0,0,0,18,25,25,0,166,0,1,5,0,3,1,1,67,8,8,0,26,0,0,1,0,0,0,0,14,2,2,0,23,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,2,0,0,6,9,8,1,65,0,5,0,0,0,0,0,19,10,10,0,53,0,1,1,0,3,3,3,4
2020-10-07,0,0,0,6,0,0,0,0,,,,4,8,8,0,72,0,2,0,0,1,0,0,22,3,3,0,41,0,0,0,0,,,,3,1,1,0,15,0,0,0,0,,,,6,10,10,0,79,0,3,0,0,1,0,0,37,1,1,0,21,0,0,0,0,1,0,0,4,99,95,4,856,0,45,10,1,6,1,1,283,15,15,0,92,0,1,0,0,,,,15,31,29,2,296,0,27,10,0,3,0,0,45,4,4,0,24,0,0,1,0,,,,7,0,0,0,8,0,0,0,0,0,0,0,3,1,1,0,16,0,3,0,0,0,0,0,3,10,10,0,81,0,2,0,0,0,0,0,12,10,10,0,56,0,4,0,0,0,0,0,12
2020-10-08,2,2,0,19,0,0,0,0,1,0,0,14,10,9,1,41,0,3,1,0,0,0,0,10,5,5,0,25,0,5,2,0,1,1,1,7,2,2,0,9,0,1,0,0,,,,7,175,175,0,997,0,0,2,0,0,0,0,33,2,2,0,11,0,0,0,0,1,0,0,5,79,78,1,691,0,66,8,4,4,1,1,295,49,49,0,355,0,2,3,0,0,0,0,6,20,18,2,209,0,20,3,0,4,1,1,44,18,18,0,63,0,0,1,0,,,,10,21,21,0,248,0,0,0,0,0,0,0,4,0,0,0,8,0,1,0,0,,,,2,9,9,0,100,0,0,0,0,0,0,0,7,8,8,0,36,0,0,1,0,0,0,0,19
2020-10-09,35,35,0,277,0,0,1,0,,,,5,9,9,0,49,0,1,0,0,0,0,0,26,5,5,0,44,0,0,0,0,0,0,0,7,3,3,0,15,0,0,1,0,0,0,0,6,188,188,0,1328,0,1,11,0,0,0,0,31,25,25,0,44,0,0,5,0,1,0,0,4,92,92,0,726,0,21,6,0,6,2,2,288,19,19,0,193,0,0,0,0,,,,8,28,26,2,233,0,10,4,0,2,0,0,27,15,15,0,69,0,0,0,0,0,0,0,8,61,61,0,314,0,1,0,0,0,0,0,2,3,3,0,13,0,0,0,0,0,0,0,1,8,8,0,38,0,2,0,0,0,0,0,4,6,6,0,32,0,4,0,0,0,0,0,17
2020-10-10,3,3,0,11,0,0,0,0,0,0,0,,11,11,0,49,0,4,1,0,0,0,0,8,5,5,0,40,0,3,0,0,0,0,0,4,0,0,0,28,0,1,0,0,,,,4,88,88,0,486,0,3,2,0,1,0,0,20,56,56,0,66,0,0,14,0,1,0,0,8,183,180,3,1036,0,60,18,1,12,6,6,286,50,50,0,279,0,0,2,0,,,,12,38,38,0,472,0,1,4,0,8,1,1,30,16,16,0,61,0,0,2,0,1,0,0,5,30,30,0,392,0,1,3,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,23,22,1,92,0,4,3,0,0,0,0,9,32,32,0,191,0,0,0,0,1,0,0,9
2020-10-11,2,2,0,8,0,0,0,0,,,,1,2,2,0,7,0,0,0,0,,,,,0,0,0,10,0,0,0,0,0,0,0,2,3,3,0,8,0,0,0,0,,,,,1,1,0,34,0,0,0,0,2,1,1,2,2,2,0,28,0,0,1,0,1,0,0,1,15,15,0,164,0,1,3,1,5,2,2,64,6,6,0,71,0,0,0,0,0,0,0,,8,8,0,86,0,0,1,0,2,0,0,18,6,6,0,52,0,0,1,0,1,0,0,3,1,1,0,3,0,0,0,0,0,0,0,,2,2,0,9,0,0,1,0,,,,,2,2,0,29,0,0,0,0,0,0,0,4,10,10,0,88,0,0,0,0,3,1,1,2
2020-10-12,0,0,0,8,0,0,0,0,0,0,0,4,8,8,0,56,0,1,0,0,0,0,0,1,2,2,0,42,0,3,0,0,1,0,0,27,2,2,0,9,0,0,1,0,0,0,0,1,27,27,0,101,0,0,1,0,0,0,0,16,0,0,0,23,0,0,0,0,,,,4,716,714,2,2350,0,46,28,1,7,2,2,172,63,63,0,387,0,0,0,0,,,,19,36,36,0,234,0,8,4,0,8,1,1,39,11,11,0,37,0,0,2,0,1,0,0,7,10,10,0,60,0,1,1,0,0,0,0,1,1,1,0,9,0,1,0,0,0,0,0,5,5,5,0,74,0,0,1,0,0,0,0,6,30,28,2,133,0,5,4,0,2,0,0,8
2020-10-13,3,3,0,11,0,0,0,0,,,,3,3,3,0,35,0,7,0,0,,,,5,5,5,0,72,0,1,0,0,,,,9,2,2,0,24,0,0,0,0,,,,,53,51,2,135,0,5,2,0,0,0,0,18,3,3,0,57,0,0,0,0,,,,1,386,381,5,1196,0,57,36,3,0,0,0,144,51,51,0,238,0,0,0,0,1,1,1,9,42,42,0,358,0,13,7,0,8,3,3,26,13,13,0,36,0,0,4,0,1,0,0,10,2,2,0,31,0,0,0,0,0,0,0,2,3,3,0,27,0,4,2,0,1,1,1,,6,6,0,96,0,2,0,0,0,0,0,10,8,8,0,29,0,0,0,0,2,0,0,10
2020-10-14,3,3,0,10,0,0,0,0,,,,,7,7,0,48,0,2,0,0,,,,14,8,8,0,73,0,0,0,0,1,0,0,4,1,1,0,18,0,0,0,0,,,,3,26,26,0,130,0,0,0,0,,,,12,3,3,0,44,0,0,1,0,1,0,0,2,193,190,3,1171,0,38,17,2,5,3,3,121,67,67,0,391,0,0,1,0,,,,15,26,25,1,170,0,5,6,0,3,1,1,41,11,11,0,37,0,0,1,0,,,,5,4,4,0,90,0,1,2,0,,,,,2,2,0,10,0,0,0,0,0,0,0,1,8,8,0,62,0,2,0,0,1,0,0,14,32,30,2,96,0,6,2,0,0,0,0,10
2020-10-15,5,5,0,16,0,0,0,0,,,,3,4,4,0,35,0,4,0,0,1,0,0,8,1,1,0,70,0,0,0,0,0,0,0,6,4,4,0,20,0,0,0,0,,,,4,13,13,0,102,0,0,0,0,0,0,0,168,3,3,0,11,0,0,0,0,,,,3,177,175,2,916,0,65,12,0,17,10,10,93,51,51,0,333,0,0,1,0,0,0,0,48,16,16,0,160,0,0,6,0,4,1,1,33,5,5,0,48,0,0,0,0,0,0,0,19,1,1,0,13,0,1,1,0,1,0,0,21,1,1,0,15,0,1,0,0,,,,,5,5,0,55,0,2,2,0,1,0,0,10,57,57,0,346,0,4,0,0,1,0,0,11
