iso_code,continent,location,date,total_cases_per_million,total_deaths_per_million,hospital_beds_per_thousand
PRY,South America,Paraguay,2020-09-07,3274.154,62.951,1.3
PRY,South America,Paraguay,2020-09-08,3394.868,64.914,1.3
PRY,South America,Paraguay,2020-09-09,3508.713,66.456,1.3
PRY,South America,Paraguay,2020-09-10,3593.536,67.998,1.3
PRY,South America,Paraguay,2020-09-11,3717.054,69.541,1.3
PRY,South America,Paraguay,2020-09-12,3830.899,72.064,1.3
PRY,South America,Paraguay,2020-09-13,3900.019,73.606,1.3
PRY,South America,Paraguay,2020-09-14,3977.13,75.569,1.3
PRY,South America,Paraguay,2020-09-15,4107.659,77.392,1.3
PRY,South America,Paraguay,2020-09-16,4264.826,79.355,1.3
PRY,South America,Paraguay,2020-09-17,4362.127,81.878,1.3
PRY,South America,Paraguay,2020-09-18,4504.292,85.664,1.3
PRY,South America,Paraguay,2020-09-19,4628.792,89.169,1.3
PRY,South America,Paraguay,2020-09-20,4699.595,92.394,1.3
PRY,South America,Paraguay,2020-09-21,4803.345,94.777,1.3
PRY,South America,Paraguay,2020-09-22,4882.98,98.843,1.3
PRY,South America,Paraguay,2020-09-23,4987.15,101.927,1.3
PRY,South America,Paraguay,2020-09-24,5103.939,104.171,1.3
PRY,South America,Paraguay,2020-09-25,5219.186,106.694,1.3
PRY,South America,Paraguay,2020-09-26,5316.767,109.639,1.3
PRY,South America,Paraguay,2020-09-27,5423.601,112.583,1.3
PRY,South America,Paraguay,2020-09-28,5528.473,114.686,1.3
PRY,South America,Paraguay,2020-09-29,5622.269,117.91,1.3
PRY,South America,Paraguay,2020-09-30,5714.382,120.154,1.3
PRY,South America,Paraguay,2020-10-01,5860.333,121.836,1.3
PRY,South America,Paraguay,2020-10-02,5984.412,124.78,1.3
PRY,South America,Paraguay,2020-10-03,6092.088,128.005,1.3
PRY,South America,Paraguay,2020-10-04,6194.436,130.248,1.3
PRY,South America,Paraguay,2020-10-05,6269.164,132.772,1.3
PRY,South America,Paraguay,2020-10-06,6399.833,135.436,1.3
PRY,South America,Paraguay,2020-10-07,6510.313,138.66,1.3
PRY,South America,Paraguay,2020-10-08,6633.831,141.885,1.3
PRY,South America,Paraguay,2020-10-09,6768.286,146.512,1.3
PRY,South America,Paraguay,2020-10-10,6866.848,149.316,1.3
PRY,South America,Paraguay,2020-10-11,6964.569,150.998,1.3
PRY,South America,Paraguay,2020-10-12,7058.365,153.662,1.3
PRY,South America,Paraguay,2020-10-13,7177.958,155.345,1.3
PRY,South America,Paraguay,2020-10-14,7268.809,158.569,1.3
PRY,South America,Paraguay,2020-10-15,7374.101,161.233,1.3
PRY,South America,Paraguay,2020-10-16,7498.321,163.336,1.3
PRY,South America,Paraguay,2020-10-17,7573.049,165.299,1.3
PRY,South America,Paraguay,2020-10-18,7672.453,166.561,1.3
PRY,South America,Paraguay,2020-10-19,7774.52,169.225,1.3
PRY,South America,Paraguay,2020-10-20,7861.586,172.59,1.3
PRY,South America,Paraguay,2020-10-21,7966.177,175.253,1.3
PRY,South America,Paraguay,2020-10-22,8065.301,176.936,1.3
PRY,South America,Paraguay,2020-10-23,8168.069,179.179,1.3
PRY,South America,Paraguay,2020-10-24,8277.988,181.282,1.3
PRY,South America,Paraguay,2020-10-25,8355.24,183.525,1.3
PRY,South America,Paraguay,2020-10-26,8427.444,186.89,1.3
PRY,South America,Paraguay,2020-10-27,8490.255,188.853,1.3
PRY,South America,Paraguay,2020-10-28,8593.024,190.535,1.3
PRY,South America,Paraguay,2020-10-29,8699.578,192.498,1.3
PRY,South America,Paraguay,2020-10-30,8776.129,194.461,1.3
PRY,South America,Paraguay,2020-10-31,8858.708,196.845,1.3
PRY,South America,Paraguay,2020-11-01,8935.259,198.807,1.3
PRY,South America,Paraguay,2020-11-02,8994.845,200.35,1.3
PRY,South America,Paraguay,2020-11-03,9061.02,202.032,1.3
PRY,South America,Paraguay,2020-11-04,9149.348,203.855,1.3
PRY,South America,Paraguay,2020-11-05,9222.254,204.976,1.3
PRY,South America,Paraguay,2020-11-06,9320.816,206.378,1.3
PRY,South America,Paraguay,2020-11-07,9385.309,207.36,1.3
PRY,South America,Paraguay,2020-11-08,9476.161,208.902,1.3
PRY,South America,Paraguay,2020-11-09,9526.493,210.584,1.3
PRY,South America,Paraguay,2020-11-10,9603.465,212.547,1.3
PRY,South America,Paraguay,2020-11-11,9688.848,214.791,1.3
PRY,South America,Paraguay,2020-11-12,9765.539,216.333,1.3
PRY,South America,Paraguay,2020-11-13,9869.149,218.155,1.3
PRY,South America,Paraguay,2020-11-14,9963.505,219.978,1.3
PRY,South America,Paraguay,2020-11-15,10034.868,222.502,1.3
PRY,South America,Paraguay,2020-11-16,10108.475,224.605,1.3
PRY,South America,Paraguay,2020-11-17,10214.748,226.147,1.3
PRY,South America,Paraguay,2020-11-18,10324.387,227.689,1.3
PRY,South America,Paraguay,2020-11-19,10444.401,229.372,1.3
PRY,South America,Paraguay,2020-11-20,10523.335,230.914,1.3
PRY,South America,Paraguay,2020-11-21,10635.357,231.615,1.3
PRY,South America,Paraguay,2020-11-22,10722.142,232.316,1.3
PRY,South America,Paraguay,2020-11-23,10805.703,233.438,1.3
PRY,South America,Paraguay,2020-11-24,10920.529,235.12,1.3
PRY,South America,Paraguay,2020-11-25,11058.909,237.083,1.3
PRY,South America,Paraguay,2020-11-26,11148.498,238.905,1.3
PRY,South America,Paraguay,2020-11-27,11277.345,241.149,1.3
PRY,South America,Paraguay,2020-11-28,11374.786,242.691,1.3
PRY,South America,Paraguay,2020-11-29,11483.443,244.373,1.3
PRY,South America,Paraguay,2020-11-30,11556.068,246.196,1.3
PRY,South America,Paraguay,2020-12-01,11703.982,248.299,1.3
PRY,South America,Paraguay,2020-12-02,11844.605,249.981,1.3
PRY,South America,Paraguay,2020-12-03,11984.107,251.804,1.3
PRY,South America,Paraguay,2020-12-04,12127.394,254.188,1.3
PRY,South America,Paraguay,2020-12-05,12227.499,256.992,1.3
PRY,South America,Paraguay,2020-12-06,12326.622,259.796,1.3
PRY,South America,Paraguay,2020-12-07,12439.205,262.459,1.3
PRY,South America,Paraguay,2020-12-08,12537.066,264.563,1.3
PRY,South America,Paraguay,2020-12-09,12638.713,266.525,1.3
PRY,South America,Paraguay,2020-12-10,12752.558,268.348,1.3
PRY,South America,Paraguay,2020-12-11,12914.492,270.171,1.3
PRY,South America,Paraguay,2020-12-12,13026.654,271.573,1.3
PRY,South America,Paraguay,2020-12-13,13120.45,273.816,1.3
PRY,South America,Paraguay,2020-12-14,13210.319,276.34,1.3
PRY,South America,Paraguay,2020-12-15,13368.749,279.144,1.3
PRY,South America,Paraguay,2020-12-16,13488.762,282.368,1.3
PRY,South America,Paraguay,2020-12-17,13603.588,284.892,1.3
PRY,South America,Paraguay,2020-12-18,13781.365,287.416,1.3
PRY,South America,Paraguay,2020-12-19,13902.08,290.5,1.3
PRY,South America,Paraguay,2020-12-20,13990.688,292.743,1.3
PRY,South America,Paraguay,2020-12-21,14106.075,294.846,1.3
PRY,South America,Paraguay,2020-12-22,14236.743,297.23,1.3
PRY,South America,Paraguay,2020-12-23,14352.691,299.753,1.3
PRY,South America,Paraguay,2020-12-24,14487.005,301.997,1.3
PRY,South America,Paraguay,2020-12-25,14565.379,301.997,1.3
PRY,South America,Paraguay,2020-12-26,14603.794,304.801,1.3
PRY,South America,Paraguay,2020-12-27,14640.247,306.764,1.3
PRY,South America,Paraguay,2020-12-28,14773.72,308.726,1.3
PRY,South America,Paraguay,2020-12-29,14880.554,311.25,1.3
PRY,South America,Paraguay,2020-12-30,14995.801,314.334,1.3
PRY,South America,Paraguay,2020-12-31,15132.358,317.139,1.3
PRY,South America,Paraguay,2021-01-01,15190.823,317.139,1.3
PRY,South America,Paraguay,2021-01-02,15242.558,319.522,1.3
PRY,South America,Paraguay,2021-01-03,15292.33,321.345,1.3
PER,South America,Peru,2020-02-23,0,0,1.6
PER,South America,Peru,2020-02-24,0,0,1.6
PER,South America,Peru,2020-02-25,0,0,1.6
PER,South America,Peru,2020-02-26,0,0,1.6
PER,South America,Peru,2020-02-27,0,0,1.6
PER,South America,Peru,2020-02-28,0,0,1.6
PER,South America,Peru,2020-02-29,0,0,1.6
PER,South America,Peru,2020-03-01,0,0,1.6
PER,South America,Peru,2020-03-02,0,0,1.6
PER,South America,Peru,2020-03-03,0,0,1.6
PER,South America,Peru,2020-03-04,0,0,1.6
PER,South America,Peru,2020-03-05,0,0,1.6
PER,South America,Peru,2020-03-06,0.03,0,1.6
PER,South America,Peru,2020-03-07,0.03,0,1.6
PER,South America,Peru,2020-03-08,0.182,0,1.6
PER,South America,Peru,2020-03-09,0.212,0,1.6
PER,South America,Peru,2020-03-10,0.334,0,1.6
PER,South America,Peru,2020-03-11,0.334,0,1.6
PER,South America,Peru,2020-03-12,0.455,0,1.6
PER,South America,Peru,2020-03-13,0.849,0,1.6
PER,South America,Peru,2020-03-14,1.152,0,1.6
PER,South America,Peru,2020-03-15,1.304,0,1.6
PER,South America,Peru,2020-03-16,2.608,0,1.6
PER,South America,Peru,2020-03-17,3.548,0,1.6
PER,South America,Peru,2020-03-18,4.398,0,1.6
PER,South America,Peru,2020-03-19,7.097,0,1.6
PER,South America,Peru,2020-03-20,7.097,0.091,1.6
PER,South America,Peru,2020-03-21,9.645,0.152,1.6
PER,South America,Peru,2020-03-22,11.009,0.152,1.6
PER,South America,Peru,2020-03-23,11.98,0.152,1.6
PER,South America,Peru,2020-03-24,12.617,0.212,1.6
PER,South America,Peru,2020-03-25,14.558,0.273,1.6
PER,South America,Peru,2020-03-26,17.591,0.273,1.6
PER,South America,Peru,2020-03-27,19.259,0.334,1.6
PER,South America,Peru,2020-03-28,20.351,0.485,1.6
PER,South America,Peru,2020-03-29,25.84,0.546,1.6
PER,South America,Peru,2020-03-30,28.812,0.728,1.6
PER,South America,Peru,2020-03-31,32.3,0.91,1.6
PER,South America,Peru,2020-04-01,40.125,1.152,1.6
PER,South America,Peru,2020-04-02,42.885,1.668,1.6
PER,South America,Peru,2020-04-03,48.375,1.85,1.6
PER,South America,Peru,2020-04-04,52.954,2.214,1.6
PER,South America,Peru,2020-04-05,69.18,2.517,1.6
PER,South America,Peru,2020-04-06,77.672,2.79,1.6
PER,South America,Peru,2020-04-07,89.592,3.245,1.6
PER,South America,Peru,2020-04-08,131.688,3.67,1.6
PER,South America,Peru,2020-04-09,159.409,4.185,1.6
PER,South America,Peru,2020-04-10,178.85,5.126,1.6
PER,South America,Peru,2020-04-11,207.692,5.49,1.6
PER,South America,Peru,2020-04-12,228.043,5.853,1.6
PER,South America,Peru,2020-04-13,296.738,6.551,1.6
PER,South America,Peru,2020-04-14,312.479,6.976,1.6
PER,South America,Peru,2020-04-15,348.024,7.704,1.6
PER,South America,Peru,2020-04-16,378.838,8.31,1.6
PER,South America,Peru,2020-04-17,409.107,9.099,1.6
PER,South America,Peru,2020-04-18,437.343,10.554,1.6
PER,South America,Peru,2020-04-19,473.98,12.132,1.6
PER,South America,Peru,2020-04-20,495.119,13.496,1.6
PER,South America,Peru,2020-04-21,540.977,14.679,1.6
PER,South America,Peru,2020-04-22,583.831,16.074,1.6
PER,South America,Peru,2020-04-23,634.299,17.348,1.6
PER,South America,Peru,2020-04-24,656.56,19.229,1.6
PER,South America,Peru,2020-04-25,768.262,21.23,1.6
PER,South America,Peru,2020-04-26,834.56,22.079,1.6
PER,South America,Peru,2020-04-27,870.409,23.717,1.6
PER,South America,Peru,2020-04-28,945.959,25.901,1.6
PER,South America,Peru,2020-04-29,1029.09,28.6,1.6
PER,South America,Peru,2020-04-30,1121.442,31.876,1.6
PER,South America,Peru,2020-05-01,1227.077,34.09,1.6
PER,South America,Peru,2020-05-02,1290.01,36.395,1.6
PER,South America,Peru,2020-05-03,1392.946,39.003,1.6
PER,South America,Peru,2020-05-04,1436.741,40.762,1.6
PER,South America,Peru,2020-05-05,1552.506,43.795,1.6
PER,South America,Peru,2020-05-06,1662.54,46.494,1.6
PER,South America,Peru,2020-05-07,1775.03,49.345,1.6
PER,South America,Peru,2020-05-08,1875.752,51.984,1.6
PER,South America,Peru,2020-05-09,1971.834,55.017,1.6
PER,South America,Peru,2020-05-10,2041.348,57.291,1.6
PER,South America,Peru,2020-05-11,2087.296,59.475,1.6
PER,South America,Peru,2020-05-12,2185.471,62.387,1.6
PER,South America,Peru,2020-05-13,2314.277,65.783,1.6
PER,South America,Peru,2020-05-14,2444.631,68.756,1.6
PER,South America,Peru,2020-05-15,2562.641,72.547,1.6
PER,South America,Peru,2020-05-16,2685.352,76.52,1.6
PER,South America,Peru,2020-05-17,2798.539,80.311,1.6
PER,South America,Peru,2020-05-18,2879.214,84.587,1.6
PER,South America,Peru,2020-05-19,3017.211,88.378,1.6
PER,South America,Peru,2020-05-20,3154.813,91.715,1.6
PER,South America,Peru,2020-05-21,3298.845,95.475,1.6
PER,South America,Peru,2020-05-22,3387.678,98.387,1.6
PER,South America,Peru,2020-05-23,3510.692,102.299,1.6
PER,South America,Peru,2020-05-24,3638.225,104.817,1.6
PER,South America,Peru,2020-05-25,3760.147,110.064,1.6
PER,South America,Peru,2020-05-26,3935.206,114.886,1.6
PER,South America,Peru,2020-05-27,4121.85,120.8,1.6
PER,South America,Peru,2020-05-28,4300.002,124.318,1.6
PER,South America,Peru,2020-05-29,4497.322,128.291,1.6
PER,South America,Peru,2020-05-30,4721.331,132.568,1.6
PER,South America,Peru,2020-05-31,4988.377,136.662,1.6
PER,South America,Peru,2020-06-01,5157.097,140.544,1.6
PER,South America,Peru,2020-06-02,5403.549,144.578,1.6
PER,South America,Peru,2020-06-03,5426.266,148.43,1.6
PER,South America,Peru,2020-06-04,5556.195,152.585,1.6
PER,South America,Peru,2020-06-05,5683.637,156.558,1.6
PER,South America,Peru,2020-06-06,5815.81,160.774,1.6
PER,South America,Peru,2020-06-07,5960.085,165.747,1.6
PER,South America,Peru,2020-06-08,6056.561,168.962,1.6
PER,South America,Peru,2020-06-09,6179.09,174.027,1.6
PER,South America,Peru,2020-06-10,6333.373,179.032,1.6
PER,South America,Peru,2020-06-11,6514.285,184.642,1.6
PER,South America,Peru,2020-06-12,6514.285,184.642,1.6
PER,South America,Peru,2020-06-13,6695.076,191.315,1.6
PER,South America,Peru,2020-06-14,6967.641,202.84,1.6
PER,South America,Peru,2020-06-15,7066.392,208.056,1.6
PER,South America,Peru,2020-06-16,7192.682,214.001,1.6
PER,South America,Peru,2020-06-17,7306.476,220.097,1.6
PER,South America,Peru,2020-06-18,7412.021,226.284,1.6
PER,South America,Peru,2020-06-19,7519.294,232.319,1.6
PER,South America,Peru,2020-06-20,7622.806,238.416,1.6
PER,South America,Peru,2020-06-21,7731.93,243.996,1.6
PER,South America,Peru,2020-06-22,7808.086,249.395,1.6
PER,South America,Peru,2020-06-23,7910.082,254.884,1.6
PER,South America,Peru,2020-06-24,8027.728,260.404,1.6
PER,South America,Peru,2020-06-25,8146.405,265.712,1.6
PER,South America,Peru,2020-06-26,8260.502,271.11,1.6
PER,South America,Peru,2020-06-27,8370.444,277.055,1.6
PER,South America,Peru,2020-06-28,8474.472,282.574,1.6
PER,South America,Peru,2020-06-29,8563.821,288.246,1.6
PER,South America,Peru,2020-06-30,8650.198,293.493,1.6
PER,South America,Peru,2020-07-01,8749.192,299.043,1.6
PER,South America,Peru,2020-07-02,8856.162,304.654,1.6
PER,South America,Peru,2020-07-03,8965.194,310.143,1.6
PER,South America,Peru,2020-07-04,9070.769,315.785,1.6
PER,South America,Peru,2020-07-05,9181.106,321.153,1.6
PER,South America,Peru,2020-07-06,9271.637,326.703,1.6
PER,South America,Peru,2020-07-07,9380.063,332.162,1.6
PER,South America,Peru,2020-07-08,9490.248,337.652,1.6
PER,South America,Peru,2020-07-09,9597.521,343.141,1.6
PER,South America,Peru,2020-07-10,9694.513,348.782,1.6
PER,South America,Peru,2020-07-11,9787.441,354.302,1.6
PER,South America,Peru,2020-07-12,9897.11,360.004,1.6
PER,South America,Peru,2020-07-13,10012.269,365.585,1.6
PER,South America,Peru,2020-07-14,10125.821,370.892,1.6
PER,South America,Peru,2020-07-15,10243.618,376.594,1.6
PER,South America,Peru,2020-07-16,10359.929,382.599,1.6
PER,South America,Peru,2020-07-17,10479.759,388.18,1.6
PER,South America,Peru,2020-07-18,10599.952,394.215,1.6
PER,South America,Peru,2020-07-19,10723.998,399.947,1.6
PER,South America,Peru,2020-07-20,10848.073,405.922,1.6
PER,South America,Peru,2020-07-21,10981.702,411.836,1.6
PER,South America,Peru,2020-07-22,11117.06,417.538,1.6
PER,South America,Peru,2020-07-23,11254.935,535.426,1.6
PER,South America,Peru,2020-07-24,11402.486,541.159,1.6
PER,South America,Peru,2020-07-25,11402.486,541.159,1.6
PER,South America,Peru,2020-07-26,11402.486,541.159,1.6
PER,South America,Peru,2020-07-27,11819.69,558.598,1.6
PER,South America,Peru,2020-07-28,11980.069,564.482,1.6
PER,South America,Peru,2020-07-29,12152.277,570.669,1.6
PER,South America,Peru,2020-07-30,12152.277,570.669,1.6
PER,South America,Peru,2020-07-31,12358.786,576.886,1.6
PER,South America,Peru,2020-08-01,12358.786,576.886,1.6
PER,South America,Peru,2020-08-02,13006.551,594.871,1.6
PER,South America,Peru,2020-08-03,13135.449,600.846,1.6
PER,South America,Peru,2020-08-04,13341.382,606.79,1.6
PER,South America,Peru,2020-08-05,13575.946,613.493,1.6
PER,South America,Peru,2020-08-06,13812.057,619.438,1.6
PER,South America,Peru,2020-08-07,14068.821,626.262,1.6
PER,South America,Peru,2020-08-08,14068.821,626.262,1.6
PER,South America,Peru,2020-08-09,14497.945,639.091,1.6
PER,South America,Peru,2020-08-10,14652.895,645.278,1.6
PER,South America,Peru,2020-08-11,14851.458,652.102,1.6
PER,South America,Peru,2020-08-12,14851.458,652.102,1.6
PER,South America,Peru,2020-08-13,15120.627,658.532,1.6
PER,South America,Peru,2020-08-14,15658.693,784.184,1.6
PER,South America,Peru,2020-08-15,15658.693,784.184,1.6
PER,South America,Peru,2020-08-16,15947.029,790.826,1.6
PER,South America,Peru,2020-08-17,16254.656,797.074,1.6
PER,South America,Peru,2020-08-18,16422.89,803.14,1.6
PER,South America,Peru,2020-08-19,16660.305,808.508,1.6
PER,South America,Peru,2020-08-20,16936.267,813.846,1.6
PER,South America,Peru,2020-08-21,17198.279,819.912,1.6
PER,South America,Peru,2020-08-22,17471.482,826.311,1.6
PER,South America,Peru,2020-08-23,17749.567,832.619,1.6
PER,South America,Peru,2020-08-24,18025.257,838.989,1.6
PER,South America,Peru,2020-08-25,18210.627,843.538,1.6
PER,South America,Peru,2020-08-26,18421.231,849.24,1.6
PER,South America,Peru,2020-08-27,18603.083,852.97,1.6
PER,South America,Peru,2020-08-28,18864.488,857.61,1.6
PER,South America,Peru,2020-08-29,19106.028,863.494,1.6
PER,South America,Peru,2020-08-30,19393.364,867.619,1.6
PER,South America,Peru,2020-08-31,19627.836,873.109,1.6
PER,South America,Peru,2020-09-01,19775.569,877.84,1.6
PER,South America,Peru,2020-09-02,19930.003,881.601,1.6
PER,South America,Peru,2020-09-03,19930.003,881.601,1.6
PER,South America,Peru,2020-09-04,20324.764,891.821,1.6
PER,South America,Peru,2020-09-05,20528.059,896.34,1.6
PER,South America,Peru,2020-09-06,20735.933,900.374,1.6
PER,South America,Peru,2020-09-07,20926.247,904.954,1.6
PER,South America,Peru,2020-09-08,20974.713,909.139,1.6
PER,South America,Peru,2020-09-09,21114.681,913.598,1.6
PER,South America,Peru,2020-09-10,21314.427,917.025,1.6
PER,South America,Peru,2020-09-11,21535.555,920.3,1.6
PER,South America,Peru,2020-09-12,21735.817,924.122,1.6
PER,South America,Peru,2020-09-13,21922.703,925.82,1.6
PER,South America,Peru,2020-09-14,22128.546,931.401,1.6
PER,South America,Peru,2020-09-15,22257.171,934.494,1.6
PER,South America,Peru,2020-09-16,22383.339,937.982,1.6
PER,South America,Peru,2020-09-17,22576.837,941.743,1.6
PER,South America,Peru,2020-09-18,22749.651,944.624,1.6
PER,South America,Peru,2020-09-19,22941.148,948.779,1.6
PER,South America,Peru,2020-09-20,23136.86,951.387,1.6
PER,South America,Peru,2020-09-21,23319.744,951.387,1.6
PER,South America,Peru,2020-09-22,23319.744,951.387,1.6
PER,South America,Peru,2020-09-23,23551.79,957.423,1.6
PER,South America,Peru,2020-09-24,23738.283,966.582,1.6
PER,South America,Peru,2020-09-25,24098.863,971.647,1.6
PER,South America,Peru,2020-09-26,24098.863,971.647,1.6
PER,South America,Peru,2020-09-27,24267.431,974.832,1.6
PER,South America,Peru,2020-09-28,24423.928,978.471,1.6
PER,South America,Peru,2020-09-29,24527.41,980.352,1.6
PER,South America,Peru,2020-09-30,24620.035,982.535,1.6
PER,South America,Peru,2020-10-01,24712.872,984.567,1.6
PER,South America,Peru,2020-10-02,24818.052,986.751,1.6
PER,South America,Peru,2020-10-03,24917.137,988.995,1.6
PER,South America,Peru,2020-10-04,24917.137,988.995,1.6
PER,South America,Peru,2020-10-05,25117.459,993.029,1.6
PER,South America,Peru,2020-10-06,25172.961,995.819,1.6
PER,South America,Peru,2020-10-07,25261.825,998.246,1.6
PER,South America,Peru,2020-10-08,25344.714,1001.127,1.6
PER,South America,Peru,2020-10-09,25434.245,1003.826,1.6
PER,South America,Peru,2020-10-10,25660.923,1007.617,1.6
PER,South America,Peru,2020-10-11,25760.493,1010.104,1.6
PER,South America,Peru,2020-10-12,25815.085,1011.681,1.6
PER,South America,Peru,2020-10-13,25900.097,1013.562,1.6
PER,South America,Peru,2020-10-14,25900.097,1013.562,1.6
PER,South America,Peru,2020-10-15,26074.973,1018.354,1.6
PER,South America,Peru,2020-10-16,26074.973,1018.354,1.6
PER,South America,Peru,2020-10-17,26156.164,1020.507,1.6
PER,South America,Peru,2020-10-18,26251.154,1022.145,1.6
PER,South America,Peru,2020-10-19,26345.962,1023.874,1.6
PER,South America,Peru,2020-10-20,26412.716,1025.724,1.6
PER,South America,Peru,2020-10-21,26511.042,1027.392,1.6
PER,South America,Peru,2020-10-22,26685.676,1030.698,1.6
PER,South America,Peru,2020-10-23,26685.676,1030.698,1.6
PER,South America,Peru,2020-10-24,26783.942,1032.184,1.6
PER,South America,Peru,2020-10-25,26953.753,1035.702,1.6
PER,South America,Peru,2020-10-26,26953.753,1035.702,1.6
PER,South America,Peru,2020-10-27,27010.135,1037.158,1.6
PER,South America,Peru,2020-10-28,27068.457,1038.977,1.6
PER,South America,Peru,2020-10-29,27142.187,1040.736,1.6
PER,South America,Peru,2020-10-30,27223.044,1042.162,1.6
PER,South America,Peru,2020-10-31,27301.474,1043.648,1.6
PER,South America,Peru,2020-11-01,27371.928,1045.619,1.6
PER,South America,Peru,2020-11-02,27371.928,1045.619,1.6
